FullDate,WaterbodyName,pH,Dissolved Oxygen,Conductivity @25°C
2018-11-01,Ballinhassig East,7.4,0.6,575.0
2018-11-01,Ballinhassig East,7.7,0.6,417.0
2018-11-01,DRIPSEY_010,5.8,55.45,53.0
2018-11-01,Wicklow,6.2,46.5,253.0
2018-11-01,Ballinhassig East,7.0,1.1,417.0
2018-11-01,Belmullet,7.2,1.7,731.0
2018-11-01,CARROWKERIBLY LOUGH STREAM_010,8.1,53.6,282.0
2018-11-01,MOY_100,8.0,54.8,373.0
2018-11-01,DARGLE_030,7.7,55.6,159.0
2018-11-01,DARGLE_030,7.7,54.9,196.0
2018-11-01,GLENFELLY STREAM_010,7.3,56.65,77.0
2018-11-01,CLOONAGHMORE_040,7.9,55.35,364.0
2018-11-01,POLLAGH_030,7.8,54.9,491.0
2018-11-01,Kilcullen,7.1,45.0,658.0
2018-11-01,Ballinhassig East,5.2,3.35,275.0
2018-11-01,LEE (CORK)_030,6.6,51.0,75.0
2018-11-01,Derg DL,6.9,55.4,54.0
2018-11-01,SONNAGH (MOY)_010,8.0,56.1,428.0
2018-11-01,SONNAGH (MOY)_010,8.0,57.0,477.0
2018-11-01,SHANGANAGH_010,8.1,53.75,356.0
2018-11-01,MOY_120,8.0,52.0,340.0
2018-11-01,MOY_120,8.0,52.6,365.0
2018-11-01,LEE (CORK)_040,6.8,51.0,89.0
2018-11-01,MANULLA_040,7.9,44.05,602.0
2018-11-01,POLLAGH_010,8.0,54.9,505.0
2018-11-01,SWINFORD_010,7.9,51.5,525.0
2018-11-01,Ballinhassig East,6.4,39.05,588.0
2018-11-01,YELLOW (KNOCK)_020,7.9,54.9,521.0
2018-11-01,Ballinhassig East,6.9,47.5,239.0
2018-11-01,MANULLA_040,7.8,46.85,599.0
2018-11-01,CLYDAGH (CASTLEBAR)_020,7.6,53.25,181.0
2018-11-01,LEE (CORK)_030,6.6,51.0,75.0
2018-11-01,Belmullet,6.1,14.45,346.0
2018-11-01,Belmullet,7.0,27.7,585.0
2018-11-01,CASTLEBAR_030,7.9,48.3,554.0
2018-11-01,Ballinhassig East,6.1,1.05,246.0
2018-11-01,CASTLEBAR_040,7.9,43.45,487.0
2018-11-01,Inniscarra,7.4,49.0,144.0
2018-11-01,CASTLEBAR_010,8.0,47.4,383.0
2018-11-01,Inniscarra,7.3,50.15,131.0
2018-11-01,LEE (CORK)_030,6.6,51.0,75.0
2018-11-01,SWINFORD_010,8.1,57.0,516.0
2018-11-01,FINN (DONEGAL)_060,6.8,55.75,105.0
2018-11-01,River Foyle,7.0,1.1,556.0
2018-11-01,CASTLEBAR_010,8.4,47.6,377.0
2018-11-01,LEE (CORK)_030,6.6,51.0,75.0
2018-11-01,EIGNAGH_010,7.8,52.35,212.0
2018-11-01,Ballinhassig East,5.2,3.35,275.0
2018-11-01,DRIPSEY_010,5.8,55.45,53.0
2018-11-01,Belmullet,7.0,1.15,750.0
2018-11-01,Belmullet,6.3,1.1,515.0
2018-11-01,CORROY_010,7.6,50.9,640.0
2018-11-01,CLOONAGHMORE_020,7.8,55.35,214.0
2018-11-01,EIGNAGH_030,8.0,45.35,374.0
2018-11-01,Ballinhassig East,8.1,27.85,300.0
2018-11-01,Inniscarra,7.4,49.0,144.0
2018-11-01,GLENCULLEN_010,7.1,53.2,356.0
2018-11-01,MOY_080,8.1,55.45,517.0
2018-11-01,LEE (CORK)_090,7.4,52.15,156.0
2018-11-01,SULLANE_020,6.9,54.8,60.0
2018-11-01,LEE (CORK)_040,6.8,51.0,89.0
2018-11-01,EIGNAGH_010,7.8,52.35,212.0
2018-11-01,Belmullet,5.6,2.2,274.0
2018-11-01,DEEL (CROSSMOLINA)_040,7.7,55.5,152.0
2018-11-01,Ballinhassig East,7.1,1.15,542.0
2018-11-01,Ballinhassig East,8.1,27.85,300.0
2018-11-01,CLOONAGHMORE_060,8.0,56.35,434.0
2018-11-01,CROSS ROADS STREAM_010,7.1,56.2,239.0
2018-11-01,FINN (DONEGAL)_080,6.9,55.65,124.0
2018-11-01,LEE (CORK)_080,7.1,51.7,166.0
2018-11-01,Ballinhassig West,7.0,10.6,287.0
2018-11-01,CLYDAGH (CASTLEBAR)_010,7.2,53.2,109.0
2018-11-01,Swinford,7.0,37.85,680.0
2018-11-01,LEE (CORK)_090,7.4,52.15,156.0
2018-11-01,TRIMOGE_030,8.1,47.05,502.0
2018-11-01,CORROY_010,7.6,50.9,640.0
2018-11-01,Swinford,7.2,38.0,505.0
2018-11-01,POLLAGH_040,8.0,54.9,492.0
2018-11-01,CLYDAGH (CASTLEBAR)_010,7.5,57.2,94.0
2018-11-01,Ballinhassig East,7.4,0.6,575.0
2018-11-01,GLENREE_030,8.0,55.5,355.0
2018-11-01,GLENREE_030,7.8,53.9,359.0
2018-11-01,Ballinhassig East,6.9,47.5,239.0
2018-11-01,Ballinhassig East,6.1,1.05,246.0
2018-11-01,BEHY (NORTH MAYO)_010,7.6,51.6,375.0
2018-11-01,Ballinhassig East,7.7,0.6,417.0
2018-11-01,Clare-Corrib,6.9,31.1,735.0
2018-11-01,MANULLA_020,7.6,44.1,588.0
2018-11-01,MANULLA_040,7.8,46.85,599.0
2018-11-01,Swinford,7.3,46.45,552.0
2018-11-01,MANULLA_040,7.9,44.05,602.0
2018-11-01,Ballinhassig East,5.2,3.35,275.0
2018-11-01,Ballinhassig East,6.4,39.05,588.0
2018-11-01,Ballinhassig East,6.9,47.5,239.0
2018-11-01,SLIEVECLAUR_010,7.8,50.35,619.0
2018-11-01,POLLAGH_040,8.0,54.9,492.0
2018-11-01,POLLAGH_010,8.0,54.9,505.0
2018-11-01,TRIMOGE_020,7.9,54.9,489.0
2018-11-01,Ballinhassig East,7.0,1.1,417.0
2018-11-01,Belmullet,6.6,1.65,565.0
2018-11-01,GWEESTION_010,7.9,57.6,532.0
2018-11-01,GWEESTION_020,8.0,58.7,528.0
2018-11-01,Ballinhassig East,6.1,1.05,246.0
2018-11-01,Ballinhassig East,7.7,0.6,417.0
2018-11-01,Ballinhassig East,7.4,0.6,575.0
2018-11-01,Ballinhassig East,7.1,1.15,542.0
2018-11-01,Ballinhassig East,7.1,1.15,542.0
2018-11-01,SHANGANAGH_010,8.2,51.4,356.0
2018-11-01,SPADDAGH_010,7.8,54.5,520.0
2018-11-01,SPADDAGH_010,8.0,52.5,546.0
2018-11-01,YELLOW (FOXFORD)_010,8.0,55.45,206.0
2018-11-01,DEEL (CROSSMOLINA)_050,7.8,53.75,302.0
2018-11-01,CASTLEBAR_030,7.9,48.3,554.0
2018-11-01,YELLOW (FOXFORD)_020,7.8,54.3,173.0
2018-11-01,DEEL (CROSSMOLINA)_040,7.7,55.5,152.0
2018-11-01,LEE (CORK)_080,7.1,51.7,166.0
2018-11-01,TRIMOGE_010,7.8,54.9,499.0
2018-11-01,Ballinhassig East,5.2,3.35,275.0
2018-11-01,Ballinhassig East,6.9,47.5,239.0
2018-11-01,CLOONAGHMORE_020,7.8,55.35,214.0
2018-11-01,CLYDAGH (CASTLEBAR)_020,7.6,53.25,181.0
2018-11-01,MANULLA_020,7.6,46.25,591.0
2018-11-01,Ballinhassig East,7.7,0.6,417.0
2018-11-01,Clare-Corrib,7.3,41.1,676.0
2018-11-01,CASTLEBAR_020,8.0,46.35,436.0
2018-11-01,CASTLEBAR_020,8.0,43.5,391.0
2018-11-01,Clare-Corrib,7.1,36.65,702.0
2018-11-01,Ballinhassig East,7.4,0.6,575.0
2018-11-01,CLOONAGHMORE_040,7.9,55.35,364.0
2018-11-01,MANULLA_010,7.5,41.8,520.0
2018-11-01,SLIEVECLAUR_010,7.8,50.35,619.0
2018-11-01,Clare-Corrib,7.0,16.7,684.0
2018-11-01,DEEL (CROSSMOLINA)_020,6.7,52.1,98.0
2018-11-01,CASTLEBAR_040,7.9,43.45,487.0
2018-11-01,LOUGHNAMINOO STREAM_010,7.4,42.95,460.0
2018-11-01,MANULLA_030,7.7,44.1,602.0
2018-11-01,GLENCREE_010,6.4,54.45,78.0
2018-11-01,GLASHABOY (LOUGH MAHON)_010,7.5,53.5,226.0
2018-11-01,GLORE (MAYO)_020,7.9,54.9,584.0
2018-11-01,Ballinhassig East,6.1,1.05,246.0
2018-11-01,Belmullet,6.7,1.7,663.0
2018-11-01,River Foyle,5.5,6.1,546.0
2018-11-01,Belmullet,7.0,27.7,585.0
2018-11-01,LEE (CORK)_040,6.8,51.0,89.0
2018-11-01,SULLANE_020,6.9,54.8,60.0
2018-11-01,Inniscarra,7.5,52.35,123.0
2018-11-01,FINN (DONEGAL)_080,6.9,54.55,136.0
2018-11-01,River Foyle,6.2,1.7,348.0
2018-11-01,River Foyle,7.0,1.1,556.0
2018-11-01,CARROWKERIBLY LOUGH STREAM_010,8.1,53.6,282.0
2018-11-01,MOY_090,8.0,57.1,470.0
2018-11-01,Bray Lower,5.5,50.805,356.0
2018-11-01,MOY_120,8.0,52.0,340.0
2018-11-01,Cong-Robe,7.2,30.6,692.0
2018-11-01,SHANGANAGH_010,8.1,53.75,356.0
2018-11-01,CLYDAGH (CASTLEBAR)_010,7.5,57.2,94.0
2018-11-01,CLYDAGH (CASTLEBAR)_010,7.2,53.2,109.0
2018-11-01,Cahersiveen,6.9,27.75,366.0
2018-11-01,SULLANE_060,7.0,55.35,96.0
2018-11-01,SWINFORD_010,8.1,57.0,516.0
2018-11-01,YELLOW (KNOCK)_010,8.1,54.9,641.0
2018-11-01,YELLOW (KNOCK)_010,8.1,54.9,641.0
2018-11-01,FINN (DONEGAL)_060,6.8,55.75,105.0
2018-11-01,SULLANE_060,7.0,55.35,96.0
2018-11-01,YELLOW (FOXFORD)_020,7.8,54.3,173.0
2018-11-01,FINN (DONEGAL)_080,6.9,55.65,124.0
2018-11-01,FINN (DONEGAL)_080,6.9,54.55,136.0
2018-11-01,Ballinhassig East,7.1,1.15,542.0
2018-11-01,DEEL (CROSSMOLINA)_050,7.8,53.75,302.0
2018-11-01,GLENCULLEN_010,7.1,53.2,356.0
2018-11-01,Cong-Robe,7.2,30.6,692.0
2018-11-01,River Foyle,7.1,49.95,280.0
2018-11-01,Belmullet,7.4,2.2,635.0
2018-11-01,GLASHABOY (LOUGH MAHON)_010,7.5,53.5,226.0
2018-11-01,Cong-Robe,7.1,28.9,674.0
2018-11-01,KILL OF THE GRANGE STREAM_010,7.9,50.5,356.0
2018-11-01,KILL OF THE GRANGE STREAM_010,8.0,48.9,356.0
2018-11-01,DRIPSEY_020,7.0,55.45,171.0
2018-11-01,GWEESTION_010,7.9,57.6,532.0
2018-11-01,MANULLA_020,7.6,44.1,588.0
2018-11-01,MANULLA_020,7.6,46.25,591.0
2018-11-01,SHANGANAGH_010,8.2,52.95,356.0
2018-11-01,MOY_070,8.0,56.6,384.0
2018-11-01,Inniscarra,7.6,52.3,118.0
2018-11-01,DRIPSEY_020,6.8,56.05,122.0
2018-11-01,KILL OF THE GRANGE STREAM_010,8.0,48.9,356.0
2018-11-01,SHANGANAGH_010,8.2,51.4,356.0
2018-11-01,SPADDAGH_010,7.8,54.5,520.0
2018-11-01,TRIMOGE_030,8.1,47.05,502.0
2018-11-01,Belmullet,6.1,14.45,346.0
2018-11-01,KILL OF THE GRANGE STREAM_010,7.9,50.5,356.0
2018-11-01,GLORE (MAYO)_020,7.9,54.9,584.0
2018-11-01,POLLAGH_030,7.8,54.9,491.0
2018-11-01,DEEL (CROSSMOLINA)_020,6.7,52.1,98.0
2018-11-01,GWEESTION_020,8.0,58.7,528.0
2018-11-01,SULLANE_050,6.9,55.35,91.0
2018-11-01,Belmullet,6.4,7.8,281.0
2018-11-01,Clare-Corrib,7.2,36.6,732.0
2018-11-01,MOY_090,8.0,57.2,465.0
2018-11-01,LOUGHNAMINOO STREAM_010,7.4,42.95,460.0
2018-11-01,GLORE (MAYO)_020,8.2,54.9,571.0
2018-11-01,SPADDAGH_010,8.0,52.5,546.0
2018-11-01,DARGLE_030,7.7,54.9,196.0
2018-11-01,BURN DAURNETT_010,5.8,55.6,66.0
2018-11-01,TRIMOGE_010,7.8,54.9,499.0
2018-11-01,YELLOW (FOXFORD)_010,8.0,55.45,206.0
2018-11-01,MOY_070,8.0,56.6,384.0
2018-11-01,MOY_120,8.0,52.6,365.0
2018-11-01,SWINFORD_010,7.9,51.5,525.0
2018-11-01,Inniscarra,7.3,50.15,131.0
2018-11-01,BEHY (NORTH MAYO)_010,7.6,51.6,375.0
2018-11-01,GLENREE_030,8.0,55.5,355.0
2018-11-01,YELLOW (KNOCK)_020,7.9,54.9,521.0
2018-11-01,Ballinhassig West,7.0,10.6,287.0
2018-11-01,BURN DAURNETT_010,6.6,56.25,144.0
2018-11-01,Cong-Robe,6.9,15.55,739.0
2018-11-01,TRIMOGE_020,7.9,54.9,489.0
2018-11-01,Clare-Corrib,7.2,36.6,732.0
2018-11-01,EIGNAGH_030,8.0,45.35,374.0
2018-11-01,River Foyle,7.3,1.1,516.0
2018-11-01,CLOONAGHMORE_060,8.0,56.35,434.0
2018-11-01,SULLANE_050,6.9,55.35,91.0
2018-11-01,CASTLEBAR_010,8.4,47.6,377.0
2018-11-01,DRIPSEY_020,6.8,56.05,122.0
2018-11-01,DRIPSEY_020,7.0,55.45,171.0
2018-11-01,GWDTE-Caherglassaun Turlough (SAC000238),7.5,48.6,292.0
2018-11-01,Clare-Corrib,7.1,36.65,702.0
2018-11-01,CASTLEBAR_020,8.0,46.35,436.0
2018-11-01,CASTLEBAR_020,8.0,43.5,391.0
2018-11-01,MOY_080,8.1,55.45,517.0
2018-11-01,CASTLEBAR_010,8.0,47.4,383.0
2018-11-01,GLENREE_030,7.8,53.9,359.0
2018-11-01,Cong-Robe,7.8,50.75,280.0
2018-11-01,Tynagh,7.2,52.85,500.0
2018-11-01,MOY_090,8.0,57.2,465.0
2018-11-01,DARGLE_030,7.7,55.6,159.0
2018-11-01,SONNAGH (MOY)_010,8.0,56.1,428.0
2018-11-01,MOY_100,8.0,54.8,373.0
2018-11-01,River Foyle,7.1,49.95,280.0
2018-11-01,SHANGANAGH_010,8.2,52.95,356.0
2018-11-01,SONNAGH (MOY)_010,8.0,57.0,477.0
2018-11-01,MANULLA_030,7.7,44.1,602.0
2018-11-01,Belmullet,7.0,1.15,750.0
2018-11-01,Belmullet,6.3,1.1,515.0
2018-11-01,Belmullet,7.2,1.7,731.0
2018-11-01,Cong-Robe,6.9,15.55,739.0
2018-11-01,Belmullet,6.6,1.65,565.0
2018-11-01,River Foyle,6.2,1.7,348.0
2018-11-01,Belmullet,5.6,2.2,274.0
2018-11-01,GLENFELLY STREAM_010,7.3,56.65,77.0
2018-11-01,River Foyle,5.5,6.1,546.0
2018-11-01,BURN DAURNETT_010,5.8,55.6,66.0
2018-11-01,BURN DAURNETT_010,6.6,56.25,144.0
2018-11-01,MANULLA_010,7.5,41.8,520.0
2018-11-01,CROSS ROADS STREAM_010,7.1,56.2,239.0
2018-11-01,Cong-Robe,7.1,28.9,674.0
2018-11-01,MOY_090,8.0,57.1,470.0
2018-11-01,LEE (CORK)_040,6.8,51.0,89.0
2018-11-01,Belmullet,7.1,51.35,223.0
2018-12-01,DUNGOURNEY_020,7.5,51.75,324.0
2018-12-01,MANULLA_040,7.7,48.25,544.0
2018-12-01,BEHY (NORTH MAYO)_010,7.6,52.3,468.0
2018-12-01,SPADDAGH_010,8.0,53.25,475.0
2018-12-01,LEE (CORK)_080,7.1,51.75,155.0
2018-12-01,DUNGOURNEY_020,7.5,51.75,324.0
2018-12-01,CLYDAGH (CASTLEBAR)_010,7.5,56.0,103.0
2018-12-01,YELLOW (FOXFORD)_020,7.9,56.55,203.0
2018-12-01,MOY_070,7.7,52.15,285.0
2018-12-01,MOY_090,8.0,52.25,365.0
2018-12-01,MOY_090,7.9,52.3,366.0
2018-12-01,MOY_070,7.7,52.15,285.0
2018-12-01,CROSS ROADS STREAM_010,7.0,56.15,164.0
2018-12-01,FINN (DONEGAL)_080,6.6,55.45,77.0
2018-12-01,CASTLEBAR_020,7.7,47.2,342.0
2018-12-01,Lee Valley Gravels,7.3,8.95,508.0
2018-12-01,OWENNACURRA_040,7.4,52.95,228.0
2018-12-01,BUTLERSTOWN_030,7.4,54.75,264.0
2018-12-01,Midleton,7.5,34.45,527.0
2018-12-01,Midleton,7.5,34.45,527.0
2018-12-01,Ballinhassig East,6.4,35.55,279.0
2018-12-01,MOY_080,7.9,52.45,442.0
2018-12-01,CORROY_010,7.5,52.35,566.0
2018-12-01,SULLANE_050,6.8,54.5,83.0
2018-12-01,OWENNACURRA_040,7.4,52.95,228.0
2018-12-01,LEE (CORK)_090,7.1,51.7,150.0
2018-12-01,TRIMOGE_030,7.9,54.0,419.0
2018-12-01,Ballyshannon East,7.2,2.8,792.0
2018-12-01,GLASHABOY (LOUGH MAHON)_010,7.0,52.1,159.0
2018-12-01,LEE (CORK)_080,7.1,51.75,155.0
2018-12-01,Carrick on Shannon,7.4,35.6,593.0
2018-12-01,MANULLA_040,7.7,48.25,544.0
2018-12-01,LEE (CORK)_020,6.5,55.75,48.0
2018-12-01,Carrick on Shannon,7.4,35.6,593.0
2018-12-01,Ballinhassig East,6.4,35.55,279.0
2018-12-01,GLENCREE_010,6.6,55.45,73.0
2018-12-01,LEE (CORK)_040,6.7,51.85,87.0
2018-12-01,BURN DAURNETT_010,6.9,56.15,108.0
2018-12-01,Inniscarra,6.8,51.15,124.0
2018-12-01,Inniscarra,6.9,51.7,125.0
2018-12-01,Inniscarra,6.8,51.2,124.0
2018-12-01,SHOURNAGH_030,7.4,53.5,250.0
2018-12-01,BEHY (NORTH MAYO)_010,7.6,52.3,468.0
2018-12-01,CASTLEBAR_040,7.7,46.2,451.0
2018-12-01,BUTLERSTOWN_010,7.1,51.85,260.0
2018-12-01,Inniscarra,6.9,51.7,134.0
2018-12-01,DEEL (CROSSMOLINA)_050,7.6,56.35,338.0
2018-12-01,MOY_080,7.9,52.45,442.0
2018-12-01,DARGLE_030,7.7,56.4,194.0
2018-12-01,Inniscarra,6.9,51.7,134.0
2018-12-01,LEE (CORK)_040,6.7,51.85,87.0
2018-12-01,CASTLEBAR_020,7.7,47.2,342.0
2018-12-01,Inniscarra,6.8,51.2,124.0
2018-12-01,SHOURNAGH_040,7.4,54.7,260.0
2018-12-01,LEE (CORK)_040,6.7,51.85,87.0
2018-12-01,Inniscarra,6.9,51.7,125.0
2018-12-01,GLENFELLY STREAM_010,7.1,54.4,80.0
2018-12-01,GLENFELLY STREAM_010,7.1,54.4,80.0
2018-12-01,CROSS ROADS STREAM_010,7.0,56.15,164.0
2018-12-01,BUTLERSTOWN_020,7.3,55.3,239.0
2018-12-01,GLORE (MAYO)_020,7.6,52.75,534.0
2018-12-01,BURN DAURNETT_010,6.9,56.15,108.0
2018-12-01,MOY_090,7.9,52.3,366.0
2018-12-01,Glenville,7.2,22.75,504.0
2018-12-01,CORROY_010,7.5,52.35,566.0
2018-12-01,CASTLEBAR_040,7.7,46.2,451.0
2018-12-01,TRIMOGE_030,7.9,54.0,419.0
2018-12-01,GLORE (MAYO)_020,7.6,52.75,534.0
2018-12-01,GWEESTION_020,7.9,51.7,452.0
2018-12-01,BUTLERSTOWN_030,7.4,54.75,264.0
2018-12-01,SPADDAGH_010,8.0,53.25,475.0
2018-12-01,BUTLERSTOWN_020,7.3,55.3,239.0
2018-12-01,YELLOW (FOXFORD)_020,7.9,56.55,203.0
2018-12-01,DEEL (CROSSMOLINA)_050,7.6,56.35,338.0
2018-12-01,BUTLERSTOWN_010,7.1,51.85,260.0
2018-12-01,SHOURNAGH_040,7.4,54.7,260.0
2018-12-01,FINN (DONEGAL)_080,6.6,55.45,77.0
2018-12-01,LEE (CORK)_040,6.7,51.85,87.0
2018-12-01,LEE (CORK)_020,6.5,55.75,48.0
2018-12-01,MOY_120,7.8,54.0,354.0
2018-12-01,MOY_090,8.0,52.25,365.0
2018-12-01,MOY_120,7.8,54.0,354.0
2018-12-01,SULLANE_050,6.8,54.5,83.0
2018-12-01,CLYDAGH (CASTLEBAR)_010,7.5,56.0,103.0
2018-12-01,DARGLE_030,7.6,56.45,148.0
2018-12-01,LEE (CORK)_090,7.1,51.7,150.0
2018-12-01,GLASHABOY (LOUGH MAHON)_010,7.0,52.1,159.0
2018-12-01,DARGLE_030,7.7,56.4,194.0
2018-12-01,Inniscarra,6.8,51.15,124.0
2018-12-01,DARGLE_030,7.6,56.45,148.0
2018-12-01,SHOURNAGH_030,7.4,53.5,250.0
2018-12-01,GLENCREE_010,6.6,55.45,73.0
2018-12-01,GWEESTION_020,7.9,51.7,452.0
2019-01-01,GLENFELLY STREAM_010,7.4,57.4,98.0
2019-01-01,CASTLEBAR_020,8.0,51.25,358.0
2019-01-01,Inniscarra,7.4,50.3,157.0
2019-01-01,LEE (CORK)_090,7.4,50.0,158.0
2019-01-01,GLASHABOY (LOUGH MAHON)_010,7.4,54.4,188.0
2019-01-01,MOY_090,8.1,54.65,465.0
2019-01-01,Inniscarra,7.3,49.75,149.0
2019-01-01,Inniscarra,7.4,50.35,166.0
2019-01-01,Inniscarra,7.4,51.6,149.0
2019-01-01,LEE (CORK)_090,7.4,50.0,158.0
2019-01-01,GLENFELLY STREAM_010,7.4,57.4,98.0
2019-01-01,MOY_120,8.1,55.75,360.0
2019-01-01,GLORE (MAYO)_020,8.2,55.15,631.0
2019-01-01,BEHY (NORTH MAYO)_010,7.8,51.8,563.0
2019-01-01,DARGLE_030,8.0,56.45,275.0
2019-01-01,LEE (CORK)_020,6.7,55.15,57.0
2019-01-01,DEEL (CROSSMOLINA)_050,8.0,54.1,413.0
2019-01-01,EIGNAGH_010,7.9,53.1,178.0
2019-01-01,BEHY (NORTH MAYO)_010,7.8,51.8,563.0
2019-01-01,Inniscarra,7.3,49.75,149.0
2019-01-01,DARGLE_030,8.0,56.45,275.0
2019-01-01,MOY_080,8.2,54.6,464.0
2019-01-01,Inniscarra,7.4,50.3,157.0
2019-01-01,Inniscarra,7.4,51.6,149.0
2019-01-01,EIGNAGH_030,8.0,47.5,359.0
2019-01-01,Inniscarra,7.4,50.35,166.0
2019-01-01,EIGNAGH_010,7.9,53.1,178.0
2019-01-01,MOY_120,8.1,55.75,360.0
2019-01-01,GLORE (MAYO)_020,8.2,55.15,631.0
2019-01-01,LEE (CORK)_020,6.7,55.15,57.0
2019-01-01,MOY_080,8.2,54.6,464.0
2019-01-01,CARRIGAHORIG STREAM_010,8.1,53.2,714.0
2019-01-01,SULLANE_050,7.0,55.75,92.0
2019-01-01,MOY_090,8.1,54.65,465.0
2019-01-01,CLYDAGH (CASTLEBAR)_010,7.5,56.4,92.0
2019-01-01,DEEL (CROSSMOLINA)_050,8.0,54.1,413.0
2019-01-01,CASTLEBAR_020,8.0,51.25,358.0
2019-01-01,SULLANE_050,7.0,55.75,92.0
2019-01-01,GLASHABOY (LOUGH MAHON)_010,7.4,54.4,188.0
2019-01-01,GLENCREE_010,6.9,55.55,74.0
2019-01-01,GLENCREE_010,6.9,55.55,74.0
2019-01-01,CLYDAGH (CASTLEBAR)_010,7.5,56.4,92.0
2019-01-01,CARRIGAHORIG STREAM_010,8.1,53.2,714.0
2019-01-01,EIGNAGH_030,8.0,47.5,359.0
2019-02-01,DARGLE_010,7.2,55.65,87.0
2019-02-01,CLYDAGH (CASTLEBAR)_010,7.4,54.95,105.0
2019-02-01,BUTLERSTOWN_010,7.3,54.05,284.0
2019-02-01,CLYDAGH (CASTLEBAR)_010,7.1,53.35,108.0
2019-02-01,POLLAGH_040,8.0,54.5,514.0
2019-02-01,YELLOW (KNOCK)_010,7.8,52.95,623.0
2019-02-01,BUTLERSTOWN_030,7.6,54.8,270.0
2019-02-01,DARGLE_020,7.8,57.15,152.0
2019-02-01,CLAREEN STREAM/FUARAWN_020,8.2,50.85,728.0
2019-02-01,AVONMORE_040,6.6,56.2,67.0
2019-02-01,GLENCULLEN_020,8.1,56.6,322.0
2019-02-01,KILL OF THE GRANGE STREAM_010,8.0,57.5,356.0
2019-02-01,KILL OF THE GRANGE STREAM_010,8.1,57.3,356.0
2019-02-01,BELLAWADDY_020,8.0,54.5,443.0
2019-02-01,MOY_070,7.9,51.4,326.0
2019-02-01,Bray Lower,5.3,58.155,356.0
2019-02-01,SHANGANAGH_010,8.3,60.05,356.0
2019-02-01,MOY_090,8.0,51.2,416.0
2019-02-01,MOY_090,8.0,50.85,414.0
2019-02-01,SULLANE_060,7.2,55.15,124.0
2019-02-01,DEEL (CROSSMOLINA)_020,6.7,52.2,92.0
2019-02-01,BURN DAURNETT_010,6.8,55.9,142.0
2019-02-01,BURN DAURNETT_010,6.4,55.9,100.0
2019-02-01,SONNAGH (MOY)_010,8.0,51.3,339.0
2019-02-01,OWENNACURRA_040,7.6,55.8,221.0
2019-02-01,BUTLERSTOWN_030,7.6,54.8,270.0
2019-02-01,CLOONAGHMORE_040,7.9,55.1,365.0
2019-02-01,GLASHABOY (LOUGH MAHON)_010,7.3,53.35,152.0
2019-02-01,MANULLA_040,7.9,51.45,562.0
2019-02-01,TRIMOGE_030,8.0,51.55,503.0
2019-02-01,TRIMOGE_010,7.9,54.0,505.0
2019-02-01,CLOONAGHMORE_020,7.8,51.75,222.0
2019-02-01,CASTLEBAR_040,7.8,49.85,439.0
2019-02-01,BUTLERSTOWN_020,7.5,54.7,245.0
2019-02-01,DEEL (CROSSMOLINA)_040,7.4,51.5,144.0
2019-02-01,BEHY (NORTH MAYO)_010,7.6,50.25,425.0
2019-02-01,DARGLE_030,8.0,57.6,258.0
2019-02-01,SHOURNAGH_040,7.4,54.55,252.0
2019-02-01,CAMCOR_020,8.2,61.2,395.0
2019-02-01,CLOONAGHMORE_020,7.8,51.75,222.0
2019-02-01,LEE (CORK)_090,7.8,53.1,200.0
2019-02-01,MOY_080,8.0,51.25,415.0
2019-02-01,BUTLERSTOWN_010,7.3,54.05,284.0
2019-02-01,LEE (CORK)_030,6.8,54.6,70.0
2019-02-01,LEE (CORK)_040,6.8,55.35,82.0
2019-02-01,CROSS ROADS STREAM_010,7.5,55.95,197.0
2019-02-01,GLENCULLEN_020,8.1,56.6,322.0
2019-02-01,YELLOW (FOXFORD)_010,7.8,53.4,152.0
2019-02-01,ROUGH BURN_010,5.9,56.45,62.0
2019-02-01,GLENFELLY STREAM_010,7.5,59.9,139.0
2019-02-01,BUTLERSTOWN_020,7.5,54.7,245.0
2019-02-01,YELLOW (KNOCK)_020,8.0,53.0,533.0
2019-02-01,DARGLE_020,7.8,57.15,152.0
2019-02-01,GLENCULLEN_010,6.6,60.45,356.0
2019-02-01,CASTLEBAR_020,7.9,53.1,355.0
2019-02-01,SONNAGH (MOY)_010,8.0,51.35,319.0
2019-02-01,GLENREE_020,7.8,50.7,413.0
2019-02-01,MANULLA_040,7.9,51.45,562.0
2019-02-01,LEAFFONY_020,7.8,52.3,353.0
2019-02-01,DRIPSEY_020,7.7,56.3,184.0
2019-02-01,CLYDAGH (CASTLEBAR)_020,7.6,53.8,170.0
2019-02-01,CASTLEBAR_010,7.8,50.95,331.0
2019-02-01,CASTLEBAR_010,8.0,50.9,331.0
2019-02-01,DARGLE_030,8.0,57.6,258.0
2019-02-01,BELLAWADDY_010,7.7,51.8,361.0
2019-02-01,GLORE (MAYO)_020,8.2,56.85,600.0
2019-02-01,GLENREE_020,7.8,50.7,413.0
2019-02-01,GLENFELLY STREAM_010,7.5,59.9,139.0
2019-02-01,GLENCREE_010,7.0,55.6,81.0
2019-02-01,BEHY (NORTH MAYO)_010,7.6,50.25,425.0
2019-02-01,BURN DAURNETT_010,6.4,55.9,100.0
2019-02-01,BURN DAURNETT_010,6.8,55.9,142.0
2019-02-01,MOY_100,8.1,51.35,375.0
2019-02-01,SHOURNAGH_030,7.5,56.05,239.0
